date,average_temperature_f,states_reporting,station_observations
2019-11-29,36.48771351624752,47,1968
2019-11-30,37.038020732392205,47,1965
2019-12-01,36.38324537186259,47,1969
2019-12-02,34.91372305410581,47,1972
2019-12-03,35.5607626646713,47,1973
2019-12-04,38.04933715162691,47,1971
2019-12-05,38.91576734334066,47,1970
2019-12-06,38.49918646977281,47,1969
2019-12-07,37.459300209342835,47,1968
2019-12-08,37.323006834221594,47,1967
2019-12-09,40.57952926320215,47,1969
2019-12-10,37.830729466709684,47,1969
2019-12-11,31.12814668683458,47,1969
2019-12-12,32.78420588312915,47,1968
2019-12-13,36.23436440988451,47,1968
2019-12-14,37.5313420323757,47,1969
2019-12-15,34.24753662064314,47,1967
2019-12-16,32.383658847425956,47,1970
2019-12-17,31.261269704322153,47,1970
2019-12-18,28.856321133771242,47,1967
2019-12-19,27.37979347172206,47,1965
2019-12-20,31.739509268591117,47,1967
2019-12-21,35.159973363246394,47,1967
2019-12-22,37.85311099254522,47,1970
2019-12-23,40.0580392798934,47,1969
2019-12-24,40.55847481623485,47,1969
2019-12-25,38.70252488121628,47,1969
2019-12-26,39.106861695818,47,1967
2019-12-27,40.08461252540931,47,1971
2019-12-28,41.21922932691615,47,1970
2019-12-29,40.44179235508419,47,1971
2019-12-30,37.57112671634817,47,1968
2019-12-31,34.71037569894042,47,1968
2020-01-01,36.1343175238123,48,2133
2020-01-02,38.383525022365525,48,2138
2020-01-03,41.91009096078994,48,2142
2020-01-04,39.827548129826674,48,2141
2020-01-05,35.887972800990646,48,2142
2020-01-06,34.997998628750615,48,2140
2020-01-07,35.669840632693685,48,2138
2020-01-08,33.09855602835335,48,2136
2020-01-09,33.72941694402651,48,2137
2020-01-10,37.68890266839742,48,2138
2020-01-11,40.48721048345537,48,2130
2020-01-12,38.87377070470683,48,2128
2020-01-13,36.684744289621605,48,2127
2020-01-14,38.37205212026869,48,2128
2020-01-15,38.5657554840763,48,2128
2020-01-16,35.28070280991947,48,2131
2020-01-17,29.002579929605005,48,2130
2020-01-18,30.85944606031394,48,2138
2020-01-19,29.981343807665677,48,2116
2020-01-20,25.823325315548015,48,2138
2020-01-21,26.14330802162397,48,2138
2020-01-22,30.12120916718607,48,2137
2020-01-23,34.5668134215975,48,2136
2020-01-24,37.60017820305661,48,2136
2020-01-25,37.93106194329554,48,2135
2020-01-26,38.01936932484959,48,2135
2020-01-27,36.97340814054234,48,2137
2020-01-28,35.16059951453293,48,2134
2020-01-29,33.445360795135436,48,2136
2020-01-30,32.55571855965706,48,2136
2020-01-31,35.569488162522866,48,2139
2020-02-01,38.985215938912674,48,2138
2020-02-02,40.98189400385039,48,2139
2020-02-03,39.371497186366184,48,2122
2020-02-04,36.75830388435039,48,2133
2020-02-05,35.03912060892111,48,2139
2020-02-06,35.19375866243702,48,2141
2020-02-07,34.2181753375326,48,2139
2020-02-08,31.874145045103585,48,2137
2020-02-09,33.17522839694167,48,2137
2020-02-10,37.36743090413696,48,2139
2020-02-11,38.159917351518224,48,2141
2020-02-12,36.08247745213776,48,2141
2020-02-13,32.56466523261155,48,2142
2020-02-14,27.669822294577354,48,2140
2020-02-15,29.310048197475,48,2139
2020-02-16,36.55039007039844,48,2137
2020-02-17,38.09506164836281,48,2139
2020-02-18,36.73600037964601,48,2140
2020-02-19,33.52544335217297,48,2137
2020-02-20,28.844308633584905,48,2138
2020-02-21,29.644426593435522,48,2136
2020-02-22,35.64495477382306,48,2136
2020-02-23,39.316570652457884,48,2138
2020-02-24,39.868040589630006,48,2136
2020-02-25,39.28283839840211,48,2138
2020-02-26,37.30506125488688,48,2139
2020-02-27,35.07830452437991,48,2140
2020-02-28,35.11194090627688,48,2140
2020-02-29,35.486517629625574,48,2139
2020-03-01,37.37665359553373,48,2141
2020-03-02,41.79039209220905,48,2141
2020-03-03,46.73066357100416,48,2141
2020-03-04,45.49239198426657,48,2141
2020-03-05,44.027488258713895,48,2140
2020-03-06,41.503555960387004,48,2141
2020-03-07,40.657539190030924,48,2142
2020-03-08,43.33908873536625,48,2142
2020-03-09,47.187239105414086,48,2143
2020-03-10,47.60832460802442,48,2143
2020-03-11,47.90758213295934,48,2141
2020-03-12,47.40621868898538,48,2142
2020-03-13,45.82829775236806,48,2141
2020-03-14,42.19247336723105,48,2140
2020-03-15,40.36341717444284,48,2139
2020-03-16,40.09892057532003,48,2137
2020-03-17,43.787209788333115,48,2139
2020-03-18,45.796594489397926,48,2141
2020-03-19,47.97527220428261,48,2139
2020-03-20,47.282164720063285,48,2138
2020-03-21,42.332426097000805,48,2139
2020-03-22,40.122248271341256,48,2139
2020-03-23,42.972209366642424,48,2139
2020-03-24,45.70259036669491,48,2137
2020-03-25,45.647629837070916,48,2137
2020-03-26,47.5044004483505,48,2138
2020-03-27,50.667551490186064,48,2139
2020-03-28,50.95921054579145,48,2140
2020-03-29,50.4225646222066,48,2139
2020-03-30,48.6073041750195,48,2140
2020-03-31,46.1497690354534,48,2136
2020-04-01,43.98891139053586,48,2139
2020-04-02,43.878186308415415,48,2139
2020-04-03,44.1870509907379,48,2138
2020-04-04,45.350836568384295,48,2138
2020-04-05,49.13559917439477,48,2136
2020-04-06,52.65815761919695,48,2138
2020-04-07,55.66228564095183,48,2138
2020-04-08,56.17532425470474,48,2139
2020-04-09,50.752832561989415,48,2140
2020-04-10,45.5357384621143,48,2140
2020-04-11,46.33518635784237,48,2140
2020-04-12,46.61591618225096,48,2138
2020-04-13,45.14462363947748,48,2137
2020-04-14,42.44385768932361,48,2138
2020-04-15,41.5258722690858,48,2139
2020-04-16,41.920061498330554,48,2138
2020-04-17,44.42094243073953,48,2138
2020-04-18,46.771059255022884,48,2136
2020-04-19,48.39921434244252,48,2135
2020-04-20,50.88777362172203,48,2137
2020-04-21,50.81863165830156,48,2136
2020-04-22,49.43456158414009,48,2135
2020-04-23,50.826638736364735,48,2138
2020-04-24,52.518111214396974,48,2137
2020-04-25,53.2269887094364,48,2139
2020-04-26,53.397710415216466,48,2138
2020-04-27,52.99328965331272,48,2139
2020-04-28,55.58670566652137,48,2139
2020-04-29,56.88754613703687,48,2138
2020-04-30,55.476399093731324,48,2138
2020-05-01,56.901163460611365,48,2142
2020-05-02,59.6223943895908,48,2142
2020-05-03,60.46811741934038,48,2141
2020-05-04,57.878966763363614,48,2140
2020-05-05,54.56989735080401,48,2140
2020-05-06,52.71895771161141,48,2140
2020-05-07,52.110781333772486,48,2139
2020-05-08,51.02877055809285,48,2139
2020-05-09,47.68923691763561,48,2138
2020-05-10,50.633568298519215,48,2139
2020-05-11,50.221296634511134,48,2141
2020-05-12,49.44473121184248,48,2139
2020-05-13,52.35775224876695,48,2135
2020-05-14,57.92057612521803,48,2139
2020-05-15,61.24750714661085,48,2139
2020-05-16,62.08676116179412,48,2139
2020-05-17,61.518186474810996,48,2140
2020-05-18,60.64928234050001,48,2141
2020-05-19,59.467875987965705,48,2137
2020-05-20,57.56343245933491,48,2137
2020-05-21,58.96816500115489,48,2139
2020-05-22,62.299456012030156,48,2137
2020-05-23,63.351693562623865,48,2137
2020-05-24,62.747927695240016,48,2137
2020-05-25,63.54350897620685,48,2138
2020-05-26,66.07058364327797,48,2136
2020-05-27,67.84980920661087,48,2136
2020-05-28,68.37351561702559,48,2138
2020-05-29,68.50818587289056,48,2136
2020-05-30,66.51925055873691,48,2137
2020-05-31,63.60181009343945,48,2136
2020-06-01,63.69617221961527,48,2136
2020-06-02,67.24438494995694,48,2136
2020-06-03,70.26900095878317,48,2135
2020-06-04,70.9767042836621,48,2132
2020-06-05,71.3718255101284,48,2135
2020-06-06,69.55150563906845,48,2135
2020-06-07,66.44423109254647,48,2134
2020-06-08,66.07105946680257,48,2134
2020-06-09,67.43314152591377,48,2134
2020-06-10,68.29053681644479,48,2136
2020-06-11,68.59524673389097,48,2135
2020-06-12,69.11877712138696,48,2135
2020-06-13,65.92163671322368,48,2137
2020-06-14,64.51312780727179,48,2136
2020-06-15,65.25858878219458,48,2137
2020-06-16,66.18954243678502,48,2135
2020-06-17,66.62172119732028,48,2137
2020-06-18,68.2309680489453,48,2137
2020-06-19,69.55273635968744,48,2139
2020-06-20,70.7493110348766,48,2140
2020-06-21,71.27408803904929,48,2139
2020-06-22,71.3696624191206,48,2137
2020-06-23,71.66499428891855,48,2137
2020-06-24,71.40941999848037,48,2138
2020-06-25,71.40527411228263,48,2138
2020-06-26,72.59163651907078,48,2138
2020-06-27,72.86468557460644,48,2137
2020-06-28,71.81972836663819,48,2137
2020-06-29,71.17346705361398,48,2138
2020-06-30,70.43793771541193,48,2139
2020-07-01,70.68525338616568,48,2138
2020-07-02,73.20551269728605,48,2137
2020-07-03,74.52908614665077,48,2137
2020-07-04,73.90214698601977,48,2137
2020-07-05,74.03649465757509,48,2137
2020-07-06,74.09993253658327,48,2136
2020-07-07,73.17581084670573,48,2134
2020-07-08,74.08845345617446,48,2136
2020-07-09,75.03881727137104,48,2135
2020-07-10,74.88151419199032,48,2135
2020-07-11,75.66320045320565,48,2136
2020-07-12,74.64655851295703,48,2136
2020-07-13,73.73338976249919,48,2137
2020-07-14,72.99419871726282,48,2134
2020-07-15,73.22103536866925,48,2131
2020-07-16,73.41469059285495,48,2128
2020-07-17,74.44155387433757,48,2127
2020-07-18,76.43490584933197,48,2134
2020-07-19,76.8935845666881,48,2134
2020-07-20,76.31868122037783,48,2132
2020-07-21,75.07917066494299,48,2132
2020-07-22,73.8380240814196,48,2131
2020-07-23,73.6189720377464,48,2135
2020-07-24,73.7701166608966,48,2135
2020-07-25,74.45962134462359,48,2134
2020-07-26,75.9364237057079,48,2135
2020-07-27,76.37550151725165,48,2134
2020-07-28,75.53424515097534,48,2136
2020-07-29,75.05621462696372,48,2136
2020-07-30,75.25591980819176,48,2134
2020-07-31,74.08178809185871,48,2134
2020-08-01,73.67324529903186,48,2136
2020-08-02,73.38271275451109,48,2134
2020-08-03,72.57482318741862,48,2134
2020-08-04,70.98362453915466,48,2132
2020-08-05,71.53508873293204,48,2133
2020-08-06,71.01912752057596,48,2132
2020-08-07,71.68802384364479,48,2134
2020-08-08,73.126470246625,48,2134
2020-08-09,74.5284272367375,48,2133
2020-08-10,75.1585238370391,48,2134
2020-08-11,74.6692280538394,48,2137
2020-08-12,74.36523673062722,48,2134
2020-08-13,74.1647099702545,48,2131
2020-08-14,73.88766316947309,48,2134
2020-08-15,73.36441084738313,48,2132
2020-08-16,72.6008747386076,48,2134
2020-08-17,72.75342548434281,48,2135
2020-08-18,72.6497706469601,48,2134
2020-08-19,71.25730224345354,48,2134
2020-08-20,70.72382912328712,48,2134
2020-08-21,71.88730559483413,48,2134
2020-08-22,73.03917026183534,48,2134
2020-08-23,73.94937105834366,48,2133
2020-08-24,74.84164929544691,48,2132
2020-08-25,74.99571442562345,48,2134
2020-08-26,72.95122243853737,48,2131
2020-08-27,72.60009105511345,48,2130
2020-08-28,72.77743516733398,48,2131
2020-08-29,71.17682143605711,48,2132
2020-08-30,68.68255712718407,48,2132
2020-08-31,66.66066564041128,48,2131
2020-09-01,68.4958074253998,48,2128
2020-09-02,71.25013584013105,48,2130
2020-09-03,72.1858336999625,48,2129
2020-09-04,71.82685955480441,48,2129
2020-09-05,70.39130319474727,48,2127
2020-09-06,70.55255945704192,48,2126
2020-09-07,67.83428848503029,48,2126
2020-09-08,62.73995201599764,48,2062
2020-09-09,62.53908436816053,48,2122
2020-09-10,64.66123171561642,48,2125
2020-09-11,64.74566619362629,48,2127
2020-09-12,65.41093188900508,48,2128
2020-09-13,66.45059273091536,48,2125
2020-09-14,66.83577678329866,48,2126
2020-09-15,63.89855412296753,48,2126
2020-09-16,64.04031122115066,48,2126
2020-09-17,64.43938559551876,48,2124
2020-09-18,62.04939590607555,48,2125
2020-09-19,58.21855638948863,48,2122
2020-09-20,58.302392355411776,48,2125
2020-09-21,59.20154177547789,48,2129
2020-09-22,60.00775332797559,48,2126
2020-09-23,62.9217755375084,48,2129
2020-09-24,63.619164289410314,48,2130
2020-09-25,64.09154356314137,48,2130
2020-09-26,64.48886120525995,48,2130
2020-09-27,63.61096465240922,48,2130
2020-09-28,61.78642038092721,48,2130
2020-09-29,60.951232198866585,48,2130
2020-09-30,60.438151795359,48,2129
2020-10-01,58.462786745841505,48,2132
2020-10-02,55.15788825469261,48,2132
2020-10-03,54.28064155006015,48,2133
2020-10-04,55.0791808052891,48,2131
2020-10-05,56.98762552223058,48,2132
2020-10-06,59.874470968383456,48,2132
2020-10-07,62.659646369855075,48,2131
2020-10-08,60.54528928738258,48,2130
2020-10-09,60.07508538507246,48,2132
2020-10-10,62.127880079978524,48,2130
2020-10-11,59.8334392810498,48,2128
2020-10-12,58.0549039579663,48,2131
2020-10-13,56.9635958718562,48,2132
2020-10-14,56.425575829584,48,2129
2020-10-15,54.962821242245944,48,2128
2020-10-16,51.92551851833048,48,2129
2020-10-17,50.15977084075647,48,2127
2020-10-18,50.51634074655791,48,2126
2020-10-19,52.01972892378951,48,2126
2020-10-20,54.192616283024385,48,2126
2020-10-21,56.05891606979344,48,2124
2020-10-22,55.5424365170804,48,2121
2020-10-23,52.86134258615013,48,2126
2020-10-24,48.70989417999993,48,2125
2020-10-25,42.1977549330733,48,2100
2020-10-26,41.50286219200198,48,2117
2020-10-27,44.72775154034727,48,2124
2020-10-28,48.467282897467726,48,2128
2020-10-29,49.00455783569823,48,2127
2020-10-30,44.700345063839535,48,2126
2020-10-31,44.56811952950935,48,2122
2020-11-01,47.04514171450588,47,2119
2020-11-02,44.71173249933139,47,2121
2020-11-03,48.09219167641614,47,2124
2020-11-04,51.447460484327564,47,2124
2020-11-05,54.884010895555626,47,2126
2020-11-06,55.501822721250065,47,2124
2020-11-07,54.80148392054713,47,2120
2020-11-08,52.921302903628174,47,2120
2020-11-09,51.01779533687645,47,2119
2020-11-10,50.14290146260771,47,2120
2020-11-11,48.9895685149741,47,2122
2020-11-12,45.10792951055708,47,2123
2020-11-13,42.69956754161091,47,2123
2020-11-14,43.31323974822717,47,2120
2020-11-15,45.399035028887226,47,2120
2020-11-16,44.836149991716034,47,2123
2020-11-17,43.0657185370743,47,2120
2020-11-18,41.6665284524441,47,2123
2020-11-19,43.91180497919756,47,2122
2020-11-20,46.92506936491795,47,2120
2020-11-21,45.428268994235026,47,2122
2020-11-22,42.789092237228225,47,2122
2020-11-23,41.41477059623981,47,2122
2020-11-24,39.09420038775498,47,2123
2020-11-25,41.83999398244896,47,2124
2020-11-26,43.96905564407864,47,2123
2020-11-27,43.27547717933855,47,2122
2020-11-28,42.09349800865994,47,2124
2020-11-29,39.339468081499724,47,2122
2020-11-30,38.135625966127996,47,2124
2020-12-01,36.095849911985674,47,2121
2020-12-02,33.455021491165176,47,2109
2020-12-03,35.70601144595088,46,2013
2020-12-04,39.902442023675924,46,2014
2020-12-05,38.591527108523,46,2006
2020-12-06,36.607875874841504,46,2013
2020-12-07,35.85715772409865,46,2014
2020-12-08,36.392258654675295,46,2014
2020-12-09,38.82476061534257,46,2013
2020-12-10,39.71999040838743,46,2014
2020-12-11,39.35827583220059,46,2014
2020-12-12,38.75392121684147,46,2012
2020-12-13,37.35159443080643,46,2015
2020-12-14,32.212591329605424,46,2013
2020-12-15,29.035808609680622,46,2015
2020-12-16,30.038498326429657,46,2012
2020-12-17,30.457397853666418,46,2015
2020-12-18,30.753008909838652,46,2017
2020-12-19,31.92254743529596,46,2016
2020-12-20,36.59100539021035,46,2015
2020-12-21,39.994410606603104,46,2016
2020-12-22,38.70411430169829,46,2018
2020-12-23,35.64725076607359,46,2016
2020-12-24,33.58615661136039,46,2017
2020-12-25,32.04701914795697,46,2017
2020-12-26,31.043949096498498,46,2015
2020-12-27,32.909753288959415,46,2015
2020-12-28,34.26306170220663,46,2014
2020-12-29,31.884816067951302,46,2014
2020-12-30,33.98984399194039,46,2014
2020-12-31,35.836205967197166,46,2008
2021-01-01,34.91022169344532,47,2115
2021-01-02,36.39768946529408,47,2120
2021-01-03,35.44951306998394,47,2122
2021-01-04,36.34592265087877,47,2124
2021-01-05,35.41639904259724,47,2124
2021-01-06,34.784226592378246,47,2124
2021-01-07,34.02226233205516,47,2124
2021-01-08,31.667503626488163,47,2125
2021-01-09,29.53326890162074,47,2126
2021-01-10,29.736154524023682,47,2123
2021-01-11,30.55825757811225,47,2125
2021-01-12,33.65463740206764,47,2126
2021-01-13,36.213989507230764,47,2125
2021-01-14,37.0377299650177,47,2126
2021-01-15,36.877483903145524,47,2129
2021-01-16,35.43660529932784,47,2127
2021-01-17,35.428467776244254,47,2128
2021-01-18,34.147426012025555,47,2127
2021-01-19,32.567707635169455,47,2130
2021-01-20,34.01914150276244,47,2131
2021-01-21,34.819299822067656,47,2131
2021-01-22,33.789367036869415,47,2130
2021-01-23,29.519997093913553,47,2128
2021-01-24,29.80509359493784,47,2126
2021-01-25,31.484035894529622,47,2124
2021-01-26,31.564499697298505,47,2122
2021-01-27,30.39239407786313,47,2127
2021-01-28,29.094389506083175,47,2124
2021-01-29,28.07571824650048,47,2127
2021-01-30,30.272848736090104,47,2129
2021-01-31,32.295383409570455,47,2126
2021-02-01,32.36358071854617,47,2126
2021-02-02,33.36928138987221,47,2124
2021-02-03,33.12034677408703,47,2124
2021-02-04,32.85061168755498,47,2127
2021-02-05,32.18160869982505,47,2126
2021-02-06,29.216697775789054,47,2126
2021-02-07,25.212682924046668,47,2124
2021-02-08,24.435925508778233,47,2126
2021-02-09,26.93787418518692,47,2125
2021-02-10,26.870677707048607,47,2126
2021-02-11,24.735551716586833,47,2121
2021-02-12,21.04084048374065,47,2117
2021-02-13,19.963164843946327,47,2116
2021-02-14,19.091655964316978,47,2113
2021-02-15,20.467957584870362,47,2113
2021-02-16,22.462124401586888,47,2114
2021-02-17,21.421651281177713,47,2120
2021-02-18,24.268321556667363,47,2120
2021-02-19,26.58485708637906,47,2124
2021-02-20,28.18194612076338,47,2122
2021-02-21,31.280661791441535,47,2126
2021-02-22,37.799482428444,47,2127
2021-02-23,40.91871695125394,47,2127
2021-02-24,40.93620939416938,47,2129
2021-02-25,38.64681145310773,47,2129
2021-02-26,37.17357006736547,47,2128
2021-02-27,39.62696742332879,47,2127
2021-02-28,41.83568814879766,47,2127
2021-03-01,39.50375699851589,47,2129
2021-03-02,35.21742221130481,47,2130
2021-03-03,40.17894942334241,47,2130
2021-03-04,41.34210016790178,47,2129
2021-03-05,38.198364900399476,47,2129
2021-03-06,38.29135704841762,47,2128
2021-03-07,38.811185001700125,47,2129
2021-03-08,41.92245114455699,47,2127
2021-03-09,46.02147186683953,47,2128
2021-03-10,46.1287146885626,47,2131
2021-03-11,47.37821050874732,47,2133
2021-03-12,47.40002686139533,47,2131
2021-03-13,44.43053480522721,47,2129
2021-03-14,43.508729107037524,47,2130
2021-03-15,38.88338033809585,47,2130
2021-03-16,40.33791325121158,47,2129
2021-03-17,43.781328485927666,47,2130
2021-03-18,44.53882992382791,47,2131
2021-03-19,41.736854290964615,47,2128
2021-03-20,42.76124449082815,47,2129
2021-03-21,45.1737509089407,47,2130
2021-03-22,46.469902314193774,47,2130
2021-03-23,47.13944495478836,47,2132
2021-03-24,47.96254459044744,47,2132
2021-03-25,48.83663465159585,47,2132
2021-03-26,50.174687181591274,47,2133
2021-03-27,50.486560724198334,47,2132
2021-03-28,49.32571829766862,47,2132
2021-03-29,46.52069676588601,47,2134
2021-03-30,46.368500439532994,47,2133
2021-03-31,47.03958466944924,47,2132
2021-04-01,43.210398595702365,48,2135
2021-04-02,42.14004607797693,48,2136
2021-04-03,47.07073244858697,48,2135
2021-04-04,52.89597702430163,48,2135
2021-04-05,54.994541756868216,48,2136
2021-04-06,55.0578084206096,48,2135
2021-04-07,55.56147043642894,48,2135
2021-04-08,54.67725925380288,48,2137
2021-04-09,53.940392272141814,48,2139
2021-04-10,53.811779454338016,48,2139
2021-04-11,52.29383802945185,48,2138
2021-04-12,50.33826750780326,48,2138
2021-04-13,49.48982291416875,48,2138
2021-04-14,48.85376551361466,48,2136
2021-04-15,47.66538297269805,48,2136
2021-04-16,45.32485128405145,48,2136
2021-04-17,46.83542527446637,48,2137
2021-04-18,49.307221753284544,48,2137
2021-04-19,48.424235890982594,48,2137
2021-04-20,47.08424528050278,48,2137
2021-04-21,45.04838022914782,48,2137
2021-04-22,43.36805976669181,48,2136
2021-04-23,47.53354177578097,48,2137
2021-04-24,51.19902584752756,48,2135
2021-04-25,52.00897988729798,48,2131
2021-04-26,52.297677138206474,48,2130
2021-04-27,56.179524676873065,48,2131
2021-04-28,59.759001092931044,48,2131
2021-04-29,60.410075760546526,48,2129
2021-04-30,59.48939481924512,48,2130
2021-05-01,58.094660520443675,47,2130
2021-05-02,59.79206613070239,47,2129
2021-05-03,58.4302801382588,47,2130
2021-05-04,57.11740450614884,47,2128
2021-05-05,55.55450999687533,47,2129
2021-05-06,55.60475435176271,47,2128
2021-05-07,53.9916994393267,47,2127
2021-05-08,52.24020844325968,47,2126
2021-05-09,52.875013506626324,47,2128
2021-05-10,52.29247334188445,47,2129
2021-05-11,52.95988209047549,47,2129
2021-05-12,53.81204654656711,47,2129
2021-05-13,56.43174242249856,47,2130
2021-05-14,58.39351478555336,47,2128
2021-05-15,59.69394284698114,47,2128
2021-05-16,61.02605582502717,47,2128
2021-05-17,61.326944635285805,47,2128
2021-05-18,62.68506713038952,47,2126
2021-05-19,63.980863129912585,47,2128
2021-05-20,63.697345877818655,47,2127
2021-05-21,62.89255536158886,47,2126
2021-05-22,64.00172049538983,47,2128
2021-05-23,64.6343368955135,47,2128
2021-05-24,63.545902739428534,47,2127
2021-05-25,65.35797431603389,47,2128
2021-05-26,66.08228109370883,47,2129
2021-05-27,64.0425413157965,47,2128
2021-05-28,59.51578875392089,47,2127
2021-05-29,56.27532610532709,47,2127
2021-05-30,56.534697746928934,47,2127
2021-05-31,60.17275319676452,47,2127
2021-06-01,64.11426457788306,47,2128
2021-06-02,66.8054238680348,47,2127
2021-06-03,68.5160152962235,47,2126
2021-06-04,70.9804911349895,47,2125
2021-06-05,71.99476788307024,47,2124
2021-06-06,71.73531574363301,47,2124
2021-06-07,71.96031518338314,47,2125
2021-06-08,72.00050990604034,47,2126
2021-06-09,72.16260081271436,47,2124
2021-06-10,70.5239895288692,47,2125
2021-06-11,68.38541715201201,47,2125
2021-06-12,70.33544246078013,47,2124
2021-06-13,72.3216530545128,47,2122
2021-06-14,72.10198575490739,47,2120
2021-06-15,71.57339177082532,47,2120
2021-06-16,70.65784740194269,47,2121
2021-06-17,71.31012015636523,47,2120
2021-06-18,73.09556254533912,47,2121
2021-06-19,73.19499367953827,47,2122
2021-06-20,72.61986301986913,47,2122
2021-06-21,71.24577547931602,47,2121
2021-06-22,68.39544963912778,47,2118
2021-06-23,68.35209613342285,47,2117
2021-06-24,69.65874443326221,47,2115
2021-06-25,70.02793080092633,47,2118
2021-06-26,72.0841038549741,47,2117
2021-06-27,73.95452610599445,47,2119
2021-06-28,74.88092860648533,47,2120
2021-06-29,75.3121537388392,47,2118
2021-06-30,74.8950232281381,47,2117
2021-07-01,72.5473161112558,47,2118
2021-07-02,70.28503489553412,47,2118
2021-07-03,69.73501111619701,47,2116
2021-07-04,71.3703917172399,47,2116
2021-07-05,73.08420846077476,47,2117
2021-07-06,74.40557743930628,47,2115
2021-07-07,73.47381735596781,47,2112
2021-07-08,72.1342657261078,47,2114
2021-07-09,72.86251153471147,47,2114
2021-07-10,72.70772481227593,47,2113
2021-07-11,72.2655209840526,47,2114
2021-07-12,72.7144799292314,47,2114
2021-07-13,72.57073418259723,47,2114
2021-07-14,73.03701995420977,47,2115
2021-07-15,73.97682024873542,47,2118
2021-07-16,73.98079728250978,47,2116
2021-07-17,73.65712261340255,47,2117
2021-07-18,73.13472203709392,47,2117
2021-07-19,72.66375720155794,47,2113
2021-07-20,72.60976808747014,47,2112
2021-07-21,72.51259918284681,47,2038
2021-07-22,73.27775111665049,47,1851
2021-07-23,73.6844578955241,47,2117
2021-07-24,74.0717693618888,47,2117
2021-07-25,74.76758662227296,47,2116
2021-07-26,75.87864289540734,47,2113
2021-07-27,75.67446308302891,47,2115
2021-07-28,75.00098427749198,47,2113
2021-07-29,74.53390881535945,47,2112
2021-07-30,73.96003696824884,47,2117
2021-07-31,71.56598719485795,47,2114
2021-08-01,70.3817892965051,47,2112
2021-08-02,69.92432717198076,47,2115
2021-08-03,70.15466483274848,47,2113
2021-08-04,70.79413068940424,47,2108
2021-08-05,71.23006612556411,47,2112
2021-08-06,71.95657356679908,47,2111
2021-08-07,72.74538593557956,47,2114
2021-08-08,73.26747061508372,47,2113
2021-08-09,73.73274514118677,47,2113
2021-08-10,75.13162027084431,47,2115
2021-08-11,76.53155533993555,47,2114
2021-08-12,76.52398743159037,47,2115
2021-08-13,75.48850894874705,47,2114
2021-08-14,74.63478905961907,47,2115
2021-08-15,72.76501117342767,47,2114
2021-08-16,72.24141603689306,47,2114
2021-08-17,72.08019515364606,47,2114
2021-08-18,71.92088392840722,47,2115
2021-08-19,71.4426030858608,47,2113
2021-08-20,71.60206657059447,47,2116
2021-08-21,70.99489274576507,47,2115
2021-08-22,71.13430611916712,47,2115
2021-08-23,72.99321064493157,47,2117
2021-08-24,74.39160322001449,47,2115
2021-08-25,74.36558289433164,47,2119
2021-08-26,73.90806681612598,47,2119
2021-08-27,73.3553321631091,47,2120
2021-08-28,72.48114658247522,47,2117
2021-08-29,71.82185604873828,47,2115
2021-08-30,72.14068554444799,47,2115
2021-08-31,70.75677556451602,47,2116
2021-09-01,68.74417507104066,47,2116
2021-09-02,66.60892926985487,47,2116
2021-09-03,65.9329915172956,47,2118
2021-09-04,67.46942046265474,47,2119
2021-09-05,68.31261051594497,47,2119
2021-09-06,70.00858439679601,47,2118
2021-09-07,70.00672083929204,47,2117
2021-09-08,69.98160215953972,47,2113
2021-09-09,68.77921964490012,47,2117
2021-09-10,67.26886941879853,47,2115
2021-09-11,66.87685697414264,47,2113
2021-09-12,68.68573824798882,47,2111
2021-09-13,69.06182976850346,47,2108
2021-09-14,68.44802373811964,47,2110
2021-09-15,68.5340963317542,47,2119
2021-09-16,67.24008346644293,47,2117
2021-09-17,67.51280105773598,47,2118
2021-09-18,68.30228203001639,47,2118
2021-09-19,67.18865264435115,47,2118
2021-09-20,64.7889631531088,47,2117
2021-09-21,63.861000500784755,47,2119
2021-09-22,63.5580224183515,47,2119
2021-09-23,62.142732654322565,47,2122
2021-09-24,61.57902428503557,47,2122
2021-09-25,61.9149489139853,47,2120
2021-09-26,63.601736621155986,47,2120
2021-09-27,64.4654167435351,47,2123
2021-09-28,64.13104568544503,47,2122
2021-09-29,60.98096203995449,47,2119
2021-09-30,60.55918256269688,47,2120
2021-10-01,60.2720029945798,47,2122
2021-10-02,61.664475427744875,47,2121
2021-10-03,63.16825175875251,47,2120
2021-10-04,63.634913812714004,47,2122
2021-10-05,62.616497749924534,47,2123
2021-10-06,62.14611001100841,47,2120
2021-10-07,62.20175327839203,47,2119
2021-10-08,62.14562833170332,47,2120
2021-10-09,61.14787015410299,47,2123
2021-10-10,60.64694161166246,47,2124
2021-10-11,58.55726618036929,47,2121
2021-10-12,56.638675190962935,47,2120
2021-10-13,57.30184168578495,47,2119
2021-10-14,57.5276052457924,47,2121
2021-10-15,57.521460552561415,47,2124
2021-10-16,56.511195284441854,47,2123
2021-10-17,53.32422799947185,47,2121
2021-10-18,52.327411089932404,47,2122
2021-10-19,52.20344442914901,47,2124
2021-10-20,54.705262329311886,47,2122
2021-10-21,55.70421801881452,47,2125
2021-10-22,54.18669054120765,47,2122
2021-10-23,51.206916327561224,47,2125
2021-10-24,52.42827616616315,47,2122
2021-10-25,53.84187337327537,47,2124
2021-10-26,50.55538766085794,47,2124
2021-10-27,49.879223950514195,47,2125
